path,label,h_mean,h_std,s_mean,s_std,v_mean,v_std,l_mean,l_std,a_mean,a_std,b_mean,b_std,gray_mean,gray_std,h_hist_0,h_hist_1,h_hist_2,h_hist_3,h_hist_4,h_hist_5,h_hist_6,h_hist_7,h_hist_8,h_hist_9,h_hist_10,h_hist_11,h_hist_12,h_hist_13,h_hist_14,h_hist_15,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,hog_mean,hog_std,edge_density,area,perimeter,circularity,aspect_ratio
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 55.jpg,Diseased leaf,32.31613800410569,8.029846141464088,179.24700350970136,48.0741353229343,124.22256804185152,47.43592526153159,120.19134494404344,44.108721059191126,117.62790543672604,7.741794482274251,168.33938149791405,16.372452256440507,107.10128468313356,41.684744749646704,0.0,0.0224819555878639,0.5951923727989197,0.2763393223285675,0.1059863567352294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2691266185259,0.5808497127939976,0.4821796619801531,0.6680603147011296,0.09721210515538,0.1040659558935148,0.0617177670332521,0.0963512350143582,0.1519766902803795,0.0945632739522361,0.055824117606257,0.0861863452722936,0.0875107608738656,0.1645917488853522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444530099138072,0.193558642549224,0.2766373087874615,0.0,15403.5,1907.883458614349,0.0531772153521361,0.99999999609375
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 55_aug1.jpg,Diseased leaf,32.42116551053919,8.022460160325638,178.77058409570725,48.076389338008106,124.10418551657116,47.39812502123476,120.20418216547702,44.12217688436476,117.49757045675412,7.711683373232036,168.2416473978754,16.327266193301806,107.1109882376596,41.73862734364472,0.0,0.0226198863238096,0.5896250009536743,0.2800844609737396,0.1076371446251869,3.3510939829284325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.7368961653387,0.584875389641441,0.4880561280156013,0.6680660530740389,0.0977514158339951,0.1041184946850267,0.0609228913219757,0.0969471532422858,0.1516034985371936,0.0939646794646974,0.0563989142436111,0.0857209878996776,0.0880667537921629,0.1645052109458629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2427494110907155,0.1912036465914537,0.276063134613415,0.0,7519.0,999.3523734807968,0.0946090436195456,0.6367187475128174
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 55_aug2.jpg,Diseased leaf,32.678056414651415,8.347160633227555,177.97436375153706,47.64203317811021,122.01397324589186,47.29425911134183,118.63684465476769,44.21605936368418,117.42460036516748,7.246943529140246,167.77694973357677,16.609403857380507,105.64470693445617,41.54114199673041,0.001825837418437,0.0144949136301875,0.5849387049674988,0.2982449531555176,0.0974773615598678,0.0022357192356139,3.7261990655679256e-05,0.0,0.0,0.000111785964691,0.0003353579086251,0.000111785964691,0.0001863099460024,0.0,0.0,0.0,132.37861055776892,0.632112293916198,0.537629872617378,0.6832153390526255,0.0744121921200427,0.0935648544884463,0.061221447998613,0.1137235905610268,0.2057607034986861,0.1121585870211961,0.0612587099876566,0.0746357640543042,0.0704251592923789,0.1328389909403868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277729841600285,0.2024880541431924,0.2640757163617008,0.0,6627.0,570.4163018465042,0.2559428356502525,0.9203539741561596
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 55_aug3.jpg,Diseased leaf,35.4599515037741,29.252334917745102,153.51490085650593,54.958522779677736,136.567601392311,51.6304079608456,126.26473463960264,49.1778967128298,123.26807853259808,14.634762259926342,162.22887089835348,19.20816905277136,114.75644334936838,46.34405624856451,0.059075441211462,0.2497164607048034,0.3427588045597076,0.1694043576717376,0.071864366531372,0.0299190431833267,0.0173452235758304,0.0085650589317083,0.0068051153793931,0.0051820562221109,0.0043803043663501,0.0050842817872762,0.0047909580171108,0.0035003323573619,0.0068051153793931,0.0148030817508697,262.55643052788844,0.2035634642180372,0.1374619267108839,0.4570092619426674,0.1146114435426764,0.112401736475568,0.0790214713113727,0.080155657239623,0.0761860064907468,0.0736634205468797,0.0719816965843016,0.100844772965293,0.1020376236829356,0.1890961711410478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3295236034074025,0.0457304941778723,0.4166764441315336,0.0,57086.5,1777.089521765709,0.2271562385962624,1.019920314661672
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 56.jpg,Diseased leaf,67.21773102930128,14.486437646752377,105.65229151014276,27.300269112171133,74.41813173052843,25.05774091933755,73.45699974956173,24.638745612116548,113.35832707237664,5.413058609728653,137.52632106185823,9.419753259995096,63.90247933884297,22.803125351226704,5.008765219827183e-05,0.0024042073637247,0.0232907589524984,0.0419233664870262,0.1655396968126297,0.1970949172973632,0.3388930559158325,0.2063110470771789,0.022389180958271,0.002003506058827,5.008765219827183e-05,0.0,0.0,0.0,5.008765219827183e-05,0.0,25.509866782868524,0.8279326028296392,0.6815256467137212,0.7891941686323798,0.065564738288727,0.1043325820133066,0.0364638116685968,0.0772852491822046,0.1627848735205216,0.1162534435203479,0.0575006260927873,0.0973203105385765,0.120460806405186,0.1620335587196577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1265317942558003,0.1887829721205531,0.1233158026546214,0.0,10989.0,746.0731555223465,0.2480876867307591,1.9207920601901776
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 56_aug1.jpg,Diseased leaf,66.47151474530831,14.58469508359424,106.00329535299376,27.49464852225384,75.41996201966042,23.991440453044127,74.58165773011618,23.712817910704526,113.11751563896335,5.402347956553573,137.93973413762288,9.313722054975775,64.79015862377122,21.936996757528306,0.0002792672021314,0.0017873101169243,0.0266979448497295,0.0478105433285236,0.1744302958250045,0.1909070611000061,0.3504803478717804,0.1873882859945297,0.0191018767654895,0.0009495085105299,0.0,0.0,0.0001117068823077,0.0,5.58534411538858e-05,0.0,27.969388072709165,0.8306906590583817,0.7028961436705723,0.7601277266510813,0.0583668453944165,0.0955093833726815,0.0401586237689813,0.0874106344902027,0.1881143878357845,0.1143878462849425,0.0668007149203082,0.0871872207279274,0.1110366398508134,0.1510277032980882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120186659836799,0.1860115739718004,0.1227658623770955,0.0,10680.0,628.3330411911011,0.3399392570557509,2.405063260695402
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 56_aug2.jpg,Diseased leaf,67.5159865482106,14.981662666298751,81.08733624454149,23.42854999831542,92.8612658736134,25.34847185317301,93.56668172463986,24.761659806695377,114.03809667218792,5.489162798457352,136.74632334487777,8.970043107569467,82.63102946343422,23.02717090065743,0.0024092756211757,0.0012548310915008,0.0239421781152486,0.040957685559988,0.1575565934181213,0.1911358684301376,0.3436731398105621,0.2146263122558593,0.0222858004271984,0.0008030919125303,0.000351352704456,0.0,0.0001003864890662,0.0,0.0008030919125303,0.0001003864890662,31.310492405378486,0.8361376788652354,0.6822851819796094,0.8371337053937044,0.0483360939593266,0.0936605932794428,0.0346835315949062,0.0854289012656011,0.1867188676310435,0.1467148521735323,0.0644983185230889,0.0889424283446799,0.1112282286748367,0.1397881845033484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210741346086657,0.1934538374423604,0.1135873111478971,0.0,11141.5,743.4873689413071,0.253283173599335,1.8396226241545035
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 56_aug3.jpg,Diseased leaf,57.453584644463966,39.407122801576605,133.93847669248996,66.68240399794652,107.38000159731652,58.68715257451832,98.60245454303436,56.21855857159282,122.23565742885286,13.6886007657093,144.333652796635,20.00336295336016,89.70819689588158,53.14894580038883,0.0553203932940959,0.1586933881044387,0.1498549133539199,0.0854031890630722,0.0975161716341972,0.0986609160900116,0.0911801531910896,0.0671671628952026,0.0617096610367298,0.0406517051160335,0.0236669071018695,0.0185288712382316,0.0138167878612875,0.0094774113968014,0.0112344594672322,0.0171179082244634,222.6124252988048,0.4080384761574819,0.3604738400145161,0.4954919798369696,0.1640710273363663,0.1170566781109853,0.0510342624377436,0.0429411921294108,0.0393472299859077,0.0421691558171027,0.0460293373786431,0.1042249021615892,0.1523307510009229,0.240795463614706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817792768687195,0.1335015404971526,0.4144770119532086,0.0,22841.5,1963.187061071396,0.0744751040281493,1.0364372427674606
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 57.jpg,Diseased leaf,64.9395751953125,6.322024834884814,94.12059020996094,17.383436600265245,145.73329162597656,16.878111694231446,142.6471710205078,16.377316626065767,101.56208801269533,4.534342566494086,145.61619567871094,6.577351556355303,125.39035034179688,16.899040699454833,4.57763671875e-05,0.001007080078125,0.00244140625,0.0060882568359375,0.0681304931640625,0.5078125,0.414459228515625,1.52587890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.621156000996017,0.2764417478129356,0.0776202477769981,0.4762118800335464,0.1262817382793231,0.1077880859358553,0.0541839599601107,0.0539703369132389,0.0547637939444768,0.0579376220694284,0.0592193603506588,0.1100616455061331,0.1475677490211858,0.22822570800433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327786596027752,0.0192217270914897,0.2240295410156116,0.0,65025.0,1020.0,0.7853981633966933,0.99999999609375
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 57_aug1.jpg,Diseased leaf,65.03882069557183,6.206152407554105,96.9239589520227,18.58051594025977,148.709496469346,17.17196574479151,145.07354979212036,16.725138365141092,100.37446380254735,4.747834823267784,146.38423084537715,6.6829652708181655,127.30921269715569,16.96061482427103,0.0001484854437876,0.0007094304892234,0.0022602784447371,0.0061538969166576,0.0573318824172019,0.5164158940315247,0.4166996777057647,0.0001319870643783,3.299676609458402e-05,0.0,6.599353218916804e-05,0.0,3.299676609458402e-05,0.0,1.649838304729201e-05,0.0,32.26652763944223,0.3665600626644805,0.1019041466637847,0.7948205417440498,0.0951461756732141,0.0992872698459168,0.0667524582579893,0.0812215402877116,0.0933148551426563,0.0823599287256259,0.0761070415086763,0.1008051210964692,0.1165445786293713,0.1884610308158704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170595625272409,0.0940650507292325,0.172804065201599,0.0,60142.5,973.8650048971176,0.7968816397620366,0.99999999609375
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 57_aug2.jpg,Diseased leaf,64.94767761230469,6.361924572577069,119.767822265625,23.97868455487253,102.51521301269533,15.393033417515872,100.22946166992188,15.825402998245586,103.4456024169922,4.112099694925913,144.9011688232422,6.112584662874237,84.4603271484375,15.393308008220412,4.57763671875e-05,0.0010528564453125,0.00250244140625,0.006134033203125,0.0701446533203125,0.4961090087890625,0.42401123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16859125996016,0.2891978694481035,0.0840221720933035,0.4531264089116059,0.1303253173808239,0.109832763670199,0.0524749755851368,0.0491333007805002,0.0486755371086322,0.0527801513663821,0.0563812255850771,0.1111602783186163,0.1537933349585908,0.2354431152307824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328783673625988,0.0174098713824992,0.1854400634765514,0.0,65025.0,1020.0,0.7853981633966933,0.99999999609375
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 57_aug3.jpg,Diseased leaf,64.9395751953125,6.322024834884814,94.12059020996094,17.383436600265245,145.73329162597656,16.878111694231446,142.6471710205078,16.377316626065767,101.56208801269533,4.534342566494086,145.61619567871094,6.577351556355303,125.39035034179688,16.899040699454833,4.57763671875e-05,0.001007080078125,0.00244140625,0.0060882568359375,0.0681304931640625,0.5078125,0.414459228515625,1.52587890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.621156000996017,0.2764417478129356,0.0776202477769981,0.4762118800335464,0.1262817382793231,0.1077880859358553,0.0541839599601107,0.0539703369132389,0.0547637939444768,0.0579376220694284,0.0592193603506588,0.1100616455061331,0.1475677490211858,0.22822570800433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327786596027752,0.0192217270914897,0.2240295410156116,0.0,65025.0,1020.0,0.7853981633966933,0.99999999609375
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 58.jpg,Diseased leaf,51.78888496408807,16.36162796023303,109.255033557047,46.7440321816941,73.133874955846,31.171118333751803,72.7095254915813,32.670162274591256,116.0090662898858,6.640419619135581,141.4486047333098,7.897977867387739,64.52725774166962,30.522817764965502,0.001295184250921,0.0117744021117687,0.122453786432743,0.1862710416316986,0.3305074870586395,0.2054633200168609,0.0614623799920082,0.0646414682269096,0.0143647706136107,0.000588720140513,0.0003532320843078,0.0001177440281026,0.0002354880562052,0.0002354880562052,0.0001177440281026,0.0001177440281026,31.72346551294821,0.874922380477542,0.8372329424868685,0.5568503995468314,0.0876015542108087,0.1111503591061874,0.0543977393083247,0.1032615094662355,0.1505946073059467,0.1138584716691559,0.0551042034551861,0.0792417284729492,0.0858353938436553,0.1589544330438061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992076907686186,0.1820070989244279,0.2493818438713084,0.0,3897.5,497.4873682260513,0.1978936559657751,2.192771057918421
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 58_aug1.jpg,Diseased leaf,51.410483484921016,16.03019694748166,110.60387745332694,45.976096400271935,72.76280516993776,30.7479871257324,72.2926041168023,32.23035131776923,115.9165868836764,6.593246732242488,141.6187170895165,7.839806740475417,64.09526089037817,30.08467023249543,0.0016754427924752,0.0119674485176801,0.1241024434566497,0.1882479637861251,0.3344901800155639,0.1988990008831024,0.0606749653816223,0.0659406408667564,0.0135232172906398,0.0004786979407072,0.0,0.0,0.0,0.0,0.0,0.0,30.845430776892435,0.8772563074587014,0.8396295336601343,0.5551897769760051,0.0872426998459498,0.1114169458937988,0.0544518908503528,0.1050741981683731,0.150670177100207,0.1136907611161212,0.0546912398211235,0.0792245093251287,0.0852082335943982,0.158329344164872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975658781046528,0.1805037225168137,0.2501196744852823,0.0,3828.0,499.24472761154175,0.1929988934127251,2.2048192505443462
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 58_aug2.jpg,Diseased leaf,51.05984367366878,16.538362225005205,130.42794333170494,73.09615540069927,66.23864191499756,29.694881561062207,65.35026868588177,32.24605312341672,116.18514899853444,6.6342006110538,140.8114313629702,7.714945066850256,57.87054225696141,29.8793837597642,0.0012212995206937,0.0024425990413874,0.1487542688846588,0.2015144079923629,0.3575964868068695,0.1333658993244171,0.0683927685022354,0.0625305324792862,0.0241817291826009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.847080428286858,0.9253802638582372,0.9123109411249608,0.5153813853874729,0.0999022960185876,0.1045432339754413,0.0657059110733498,0.12408402537272,0.1448461162323287,0.1155349291364106,0.046897899353469,0.0732779677397953,0.0683927698904756,0.1568148509631619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668188015937368,0.1596344711989991,0.3224230581335455,0.0,1234.0,194.30865585803983,0.4107151554282582,1.5555555209876553
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 58_aug3.jpg,Diseased leaf,52.100642398286936,16.430452414967,107.76672124952763,46.01227672306293,72.21841541755889,29.77855725701977,71.96599067892681,31.444027966498552,115.99357601713062,6.440310609966703,141.207330898098,7.852773093808679,63.81131124826804,29.2990826544919,0.0012596044689416,0.005290338769555,0.1293613761663437,0.1822647750377655,0.3322836756706238,0.2116135507822036,0.0560523979365825,0.0617206208407878,0.0168786998838186,0.0012596044689416,0.000755762681365,0.0002519208937883,0.0002519208937883,0.0001259604468941,0.0006298022344708,0.0,27.672668700199203,0.8845596025950534,0.8467389732838216,0.5765632091511257,0.067136918998975,0.1039173699327475,0.0619725406144385,0.1244489230224903,0.1763446277646624,0.1284796573713969,0.0554225972974653,0.0728051391771249,0.0745685854547715,0.1349036402399668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989680384213772,0.1833251349809997,0.2404584960321271,0.0,3816.0,471.5878742933273,0.2156219506003259,2.413333301155556
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 59.jpg,Diseased leaf,31.74201277955272,3.811206584433551,105.51317891373802,20.727036690236385,144.6653354632588,18.49412253495536,147.6218051118211,17.644031308944907,117.21126198083068,4.787298591102881,158.3606230031949,6.609224766039747,135.30630990415335,17.558347053165985,0.0,0.0007987220305949,0.6461661458015442,0.3530351519584656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.963738794820717,0.9648752209728974,0.955575476287897,0.7924754556416735,0.0235623003100789,0.0523162939088193,0.0391373801760633,0.1365814695940169,0.3262779551412628,0.2136581468795295,0.0642971245749612,0.0367412140428349,0.0391373801760633,0.0682907347970084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164252044950842,0.08431301722537,0.0910543130988989,0.0,2372.0,284.3675305843353,0.3686078122850216,0.30630630354679
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 59_aug1.jpg,Diseased leaf,31.62951209837366,3.91935586248396,94.81197937326458,18.65748898882374,150.8865529551765,17.29627899333105,153.94208647362157,16.327561606035022,117.81277270924237,4.600658280286035,156.3248710829036,6.2372418163198295,142.06227687425624,16.450727249130487,0.0,0.0,0.6465688347816467,0.3534311652183532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.646196464143426,0.965109285265638,0.9552180885413888,0.7941593901511705,0.0210234034030053,0.0567235223892409,0.039666798873595,0.1348671161702233,0.314557715067609,0.2074573581089022,0.0706069019949992,0.0404601348510669,0.0444268147384264,0.0702102340062632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162243804876311,0.0843518920578484,0.0900436334786382,0.0,2386.0,292.0243846178055,0.3515944965513478,0.3153153124746368
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 59_aug2.jpg,Diseased leaf,31.89991334488735,3.770029121445397,105.94237435008664,21.28737243559387,143.89168110918544,20.22705731457612,146.85528596187174,19.46050599416868,117.04852686308492,4.802628044251128,158.35961871750433,6.848936857386024,134.53769497400347,19.18716218222832,0.0,0.0025996533222496,0.6317157745361328,0.3656845688819885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8882594621514,0.9645164351054122,0.9562908692952744,0.7586617431062465,0.0138648180182561,0.052426343131531,0.0381282495502044,0.1291161177950103,0.3526863083393907,0.2248700172335918,0.0719237434697037,0.0329289427933583,0.0316291161041468,0.052426343131531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165090483325099,0.0868328930507162,0.105719237434829,0.0,2195.0,243.0538227558136,0.4669167742408527,0.3267326700323498
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 59_aug3.jpg,Diseased leaf,31.74910107870556,3.798796804565359,105.6260487415102,20.79177806265768,144.91050739113064,18.585926328092377,147.83539752297244,17.68366531827831,117.18457850579304,4.791819701206505,158.41869756292448,6.59498971299006,135.51658010387536,17.63904367408257,0.0,0.0015980822499841,0.6440271735191345,0.3543747365474701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806881847609564,0.9718670339244988,0.9594029770046923,0.9184582250965736,0.0243707550841507,0.0571314422464516,0.034758290038051,0.138633639577054,0.3116260486170092,0.2113463842543562,0.0643228125991519,0.0379544546392511,0.0439472632665012,0.0759089092785022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154301007534665,0.0845007941095443,0.0902916500198345,0.0,2371.5,285.4385985136032,0.3657695873254464,3.264705786332183
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 5_aug1.jpg,Diseased leaf,71.11635969664138,20.42353556438523,130.76533044420367,58.64071491642325,61.96576381365114,24.88805093288391,60.491440953412784,26.96870869210345,116.28234019501625,6.177320395167231,132.9685807150596,10.184925493250963,52.96771397616468,24.185076339056508,0.0019501624628901,0.0201516784727573,0.0351029261946678,0.0682556852698326,0.1471289247274398,0.0834236219525337,0.1085590496659278,0.4112676084041595,0.1230769231915474,0.0002166847261833,0.0008667389047332,0.0,0.0,0.0,0.0,0.0,12.6910171812749,0.9198479933707404,0.9062283559563302,0.5209026004430023,0.0899241603272103,0.1014084506822516,0.0725893824328083,0.122210184155534,0.1755146261808202,0.1178764896819335,0.0593716142883268,0.0598049837356868,0.0606717226304069,0.1406283856683362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815147395901181,0.1701341381890431,0.3432286023832403,0.0,729.0,139.53910398483276,0.470484729848255,0.9473683961218844
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 5_aug2.jpg,Diseased leaf,70.454593360267,18.019928233001,92.80432109608292,35.62808752529141,78.04092745476902,32.17805303494609,77.98208326014404,33.601236072584804,116.3659757597049,5.4113098817509,133.30177410855435,9.067496303367111,69.431055682417,30.41139317669227,0.0007904443773441,0.0085192341357469,0.0227472335100173,0.0775513797998428,0.14087475836277,0.0955559462308883,0.2109608352184295,0.3602669835090637,0.0823818743228912,0.0,0.0001756543060764,8.782715303823352e-05,0.0,0.0,8.782715303823352e-05,0.0,38.13486678286853,0.8319436205975124,0.7895482030580867,0.6208800340730868,0.0901984893649922,0.1043386615049764,0.064377305457195,0.1103109081231063,0.1320920428480509,0.1131213771198734,0.0690321447330904,0.0749165641950714,0.0836992798099684,0.1579132267558481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249392474935333,0.1886940968322823,0.2676971719654796,0.0,4072.5,551.1198377609253,0.1684918385334146,0.312499998046875
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 5_aug3.jpg,Diseased leaf,70.03484251968504,19.1679267506969,88.14212598425196,33.17477098829561,76.01594488188977,30.0476252827211,76.29084645669292,31.77901604981713,117.5091535433071,4.296344682397789,132.5273622047244,7.758500502668675,68.24094488188976,29.00568123642484,0.0008858267683535,0.0137795275077223,0.0286417324095964,0.0895669311285018,0.1350393742322921,0.0818897634744644,0.2002952694892883,0.3480314910411834,0.1018700823187828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27114977589642,0.8423812127257815,0.800096700866823,0.6203508248650726,0.0562992125928839,0.0826771653461932,0.0605314960570343,0.1388779527422364,0.2073818897433679,0.1475393700642185,0.0750984251894588,0.056594488183406,0.0624015747970077,0.1125984251857678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121105350451541,0.187548083041353,0.2434055118109297,0.0,3290.5,444.4335463047028,0.2093428315759181,0.3561643811221617
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 6.jpg,Diseased leaf,41.21211134624776,8.609689249263385,120.94676867979814,29.78687001827552,117.6884258505616,37.47653375515774,117.28097020999512,35.74390944731908,111.01025557545174,9.01170720013896,155.1430896955885,8.694904907047444,104.11720657659124,34.87626931079887,0.0,0.0208367239683866,0.1889955997467041,0.3355038166046142,0.4479895830154419,0.0066742631606757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26901767928287,0.9019172771726562,0.8904933858141509,0.6608015244199674,0.0644636171146893,0.0942536219934472,0.0748819794766592,0.1315318248198711,0.1942047859035968,0.1487872374818838,0.0778121438909633,0.051277877250321,0.0501383688669805,0.1126485430388005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715569053827465,0.157567528182201,0.3490151391825869,0.0,2771.0,284.30865609645844,0.4307906065221501,0.3247863220103733
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 60.jpg,Diseased leaf,49.1409302911887,15.494750272661973,121.19173074498929,52.4889421014238,73.42342115214925,46.258031321989925,72.10097062901802,46.34746485097606,116.19475608218832,5.956310766695611,142.02432875330896,8.428941640125842,64.87848228917181,44.65706810934155,0.0008823900134302,0.0180259682238101,0.1042480766773223,0.2329509705305099,0.4185049831867218,0.1208874285221099,0.0329005420207977,0.0433631651103496,0.0262195896357297,0.0018908357014879,0.0,0.0,0.0,0.0,0.0001260557182831,0.0,25.918513446215144,0.8979200380076533,0.857016368538547,0.6612096747813939,0.0753813185332936,0.1051304676534563,0.058994075373882,0.1089121391517821,0.1624858187113972,0.1158452035653794,0.0579856296409951,0.0756334299665153,0.0960544560574745,0.1435774612197683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912417174462796,0.1728276407719176,0.247825538888066,0.0,2595.5,285.1787132024765,0.4010483068363658,0.786666656177778
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 60_aug1.jpg,Diseased leaf,49.59669302659957,15.495625522823593,122.2277498202732,51.674187002230006,73.60647016534867,44.8237476676568,72.33084112149533,44.87367961459997,115.9137311286844,5.890325674015696,142.37138749101365,8.498113345072271,64.86872753414809,43.29300162476671,0.0,0.0127965491265058,0.1091301217675209,0.2289000749588012,0.4248741865158081,0.1154565066099166,0.0327821709215641,0.0432782173156738,0.0312005747109651,0.0015815959777683,0.0,0.0,0.0,0.0,0.0,0.0,28.953031623505986,0.9034025563381216,0.8674636202640822,0.6041685202632119,0.0652767792860852,0.0927390366509361,0.0631200575035053,0.1262401150070107,0.1838964773279803,0.1240833932244308,0.0642703091208813,0.0734723220598889,0.0764917325555008,0.1304097771199986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083113901340665,0.1706352394203668,0.243134435657663,0.0,2460.5,280.83556723594666,0.3920387669152077,0.8142857026530614
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 60_aug2.jpg,Diseased leaf,49.31980047110988,15.471016407862423,81.97311902452543,34.10832693960815,80.05168352501039,34.096578353307514,81.16059304420119,34.00784998641632,118.2343078841624,5.346245898594812,139.64167936815852,7.505089334591326,73.0365802965221,32.46443219065732,0.0005542469443753,0.0110849384218454,0.1136206164956092,0.2521823346614837,0.3878342807292938,0.1292780935764312,0.0371345430612564,0.0432312600314617,0.0236940551549196,0.0013856173027306,0.0,0.0,0.0,0.0,0.0,0.0,27.21330303784861,0.898270032572532,0.8616749063160085,0.6491711519222403,0.0723292226586768,0.0900651240002681,0.0609671608617199,0.1277539143511495,0.1788831924374555,0.1184702784926603,0.0662325065725048,0.0702507967202091,0.0827213523510154,0.1323264514157785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793637894732801,0.1724114104254854,0.2394346681445283,0.0,2313.5,252.89444208145144,0.4545700289752023,0.8382352817906576
dataset/train_banana_aug\Diseased leaf\Banana Diseased leaf 60_aug3.jpg,Diseased leaf,55.72358208955224,24.573970193056542,105.9110447761194,67.17704718918283,91.90626865671642,53.28115392602733,91.4489552238806,54.03598792884013,118.36059701492536,5.893897648782124,136.12298507462685,8.898521261511279,83.55940298507463,50.57470808765025,0.0005970149068161,0.0298507455736398,0.2131343334913253,0.2113432884216308,0.0997014939785003,0.068656712770462,0.0925373136997222,0.1928358227014541,0.0907462686300277,0.0005970149068161,0.0,0.0,0.0,0.0,0.0,0.0,10.188324825697212,0.9710244017903376,0.9648372323849556,0.5774005936446714,0.083582089502339,0.1140298506781911,0.0531343283264869,0.1211940297783916,0.1020895521778569,0.1277611939535754,0.0394029850511026,0.0788059701022053,0.1343283581287591,0.1456716417040766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323268264641031,0.1152297398555541,0.3247761194022246,0.0,549.5,122.1248904466629,0.4629874153841636,1.2499999609375012
